Date,Last Touch Channel,Visitor_ID,Visits
"May 20, 2020",Paid Search,4265970179959518333_5348485617308058609,1
"May 20, 2020",Referring Domains,5821769831716901551_6769780569000856229,1
"May 21, 2020",Direct,1304231946758009504_6164564924837773664,1
"May 21, 2020",Direct,2066321817251593498_2795090379450459362,1
"May 21, 2020",Direct,2241832451247297408_759587102671929979,1
"May 21, 2020",Direct,3298002017557412048_4611687144782596085,1
"May 21, 2020",Direct,3810988999085911160_5517981615646902756,1
"May 21, 2020",Direct,3962589265372832514_1315743799517655515,1
"May 21, 2020",Direct,425204051114985559_4059593704220078951,1
"May 21, 2020",Direct,6111917805007959529_4862937594507512462,1
"May 21, 2020",Direct,6175022279154170411_4890676528504570137,1
"May 21, 2020",Direct,662587809935444318_1220548973992483025,1
"May 21, 2020",Direct,6853644966138261031_951468247621831144,1
"May 21, 2020",Direct,7161590765264507587_6365080985401048532,1
"May 21, 2020",Direct,7207255977054907159_6560435697501567603,1
"May 21, 2020",Direct,7486924637865762824_3241410776861543748,1
"May 21, 2020",Direct,7899753622250509299_8396027111810440224,1
"May 21, 2020",Direct,8252759420512331790_8041582665176481661,1
"May 21, 2020",Direct,8357052162208638281_6068198007048440697,1
"May 21, 2020",Direct,8657414629801075957_6089677110776623441,1
"May 21, 2020",Internal Referrer,2186410848141925534_7350494379150202089,1
"May 21, 2020",Internal Referrer,4412787774771192752_5385740162788128981,1
"May 21, 2020",Internal Referrer,5662178893116815670_1525393776267618832,1
"May 21, 2020",Internal Referrer,7095102886083419662_3859296565982967381,1
"May 21, 2020",Natural Search,1096568445555609058_943165684967217267,1
"May 21, 2020",Natural Search,1469594870327697459_5821575735595705592,1
"May 21, 2020",Natural Search,1711444875771245166_3992709895044112912,1
"May 21, 2020",Natural Search,2795939706343353300_6951559632788480153,1
"May 21, 2020",Natural Search,3335874053478520182_4611687261283555170,1
"May 21, 2020",Natural Search,3355478850460448930_6917530156143869532,1
"May 21, 2020",Natural Search,3355886247435816861_6917530156680646027,1
"May 21, 2020",Natural Search,3666681976932238383_726446913962482426,1
"May 21, 2020",Natural Search,3928516437530037119_4513945566209918374,1
"May 21, 2020",Natural Search,4759465364401690774_8400423094581083906,1
"May 21, 2020",Natural Search,4780924657324007222_3161831256975913374,1
"May 21, 2020",Natural Search,490258067500530550_5228550424531406349,1
"May 21, 2020",Natural Search,4939054678052090346_8444775871206202539,1
"May 21, 2020",Natural Search,5316168467424693844_5734133877470263795,1
"May 21, 2020",Natural Search,6429727629932462412_9098444106078487294,1
"May 21, 2020",Natural Search,6886878089164938313_2321990857750202354,1
"May 21, 2020",Natural Search,8595870552219138373_8560255182606955767,1
"May 21, 2020",Natural Search,8982255036586811821_6805834631093254263,1
"May 21, 2020",Paid Search,3532831741760613761_5563641239148969091,1
"May 21, 2020",Paid Search,4369709515890400407_4490944405912789898,1
"May 22, 2020",Direct,1894603410044731076_2160437287150342409,1
"May 22, 2020",Direct,2130341463450539516_5356947574378316898,1
"May 22, 2020",Direct,3012520938616175528_2412796390663261920,1
"May 22, 2020",Direct,3283930443938182556_7595037869368181465,1
"May 22, 2020",Direct,3379953797404856856_5760813919969255760,1
"May 22, 2020",Direct,5023258216863420878_3493287319159339200,1
"May 22, 2020",Direct,5243436290553010657_5723401923373850554,1
"May 22, 2020",Direct,6152057422199996785_3073518637022382557,1
"May 22, 2020",Direct,6237218269108868893_458339892388887240,1
"May 22, 2020",Direct,7875402654196246302_8444840769492431514,1
"May 22, 2020",Direct,9169385489078452277_3737448439944706450,1
"May 22, 2020",Email,8034114123084006276_4684072113116561765,1
"May 22, 2020",Internal Referrer,2375761259225652628_731873730801518391,1
"May 22, 2020",Internal Referrer,7726339581100759373_8623001454881401570,1
"May 22, 2020",Natural Search,1070688524614297421_2576983383254311112,1
"May 22, 2020",Natural Search,2795939706343353300_6951559632788480153,1
"May 22, 2020",Natural Search,3324017543769993345_497244430655704939,1
"May 22, 2020",Natural Search,33655807635863839_6812720153680033005,1
"May 22, 2020",Natural Search,3422812718349109355_6119349173587221623,1
"May 22, 2020",Natural Search,7598344943850939918_3523016527439495333,1
"May 22, 2020",Natural Search,8234876473462329415_1812888921245121060,1
"May 22, 2020",Referring Domains,3259931922842574545_9209343075087323976,1
"May 23, 2020",Direct,1669982165357079388_9172130560798036727,1
"May 23, 2020",Direct,2344653750212201148_554753089301195903,1
"May 23, 2020",Direct,280717141338934795_390824169105711070,1
"May 23, 2020",Direct,6763197830351008919_2274493515645433926,1
"May 23, 2020",Internal Referrer,9165236559815569363_1302897822215648613,1
"May 23, 2020",Natural Search,2576714049179631988_2525009094512554064,1
"May 23, 2020",Natural Search,3398980424571414620_4611695569567488444,1
"May 23, 2020",Natural Search,3626707662150347369_1697850082464137514,1
"May 23, 2020",Natural Search,3627851554838923984_7385333516437983224,1
"May 23, 2020",Natural Search,5270930749432401580_1829719909028118293,1
"May 23, 2020",Natural Search,5846661804061804207_1707812072809893267,1
"May 24, 2020",Affiliates,4345946490384826542_1380409738035803438,1
"May 24, 2020",Direct,6447261617505103213_570150031468579570,1
"May 24, 2020",Direct,7293822219409160402_5697843819287286334,1
"May 24, 2020",Email,505310275469936039_2679529084044114162,1
"May 24, 2020",Natural Search,6190748452286319621_6961076568804834622,1
"May 24, 2020",Natural Search,6815581900923660517_7949352705270191388,1
"May 24, 2020",Natural Search,7376117745082794189_1686126583126069902,1
"May 24, 2020",Natural Search,900766239459029254_4867138144440395001,1
"May 24, 2020",Referring Domains,248390765128248146_3932491078271410910,1
"May 25, 2020",Affiliates,3336545828102603504_1185038822066265810,1
"May 25, 2020",Direct,1299433162816971078_4102432298582697145,1
"May 25, 2020",Direct,3645069446021911778_3188610017602881094,1
"May 25, 2020",Direct,3742989041084333370_9025591974018674084,1
"May 25, 2020",Direct,3909619968685494239_3250039194670709466,1
"May 25, 2020",Direct,4171247975645070330_6332568480380078612,1
"May 25, 2020",Direct,4925765341863802666_8206972496617321950,1
"May 25, 2020",Direct,6670010368541920744_3393518825733245466,1
"May 25, 2020",Email,4247267715199364753_6949015211865379292,1
"May 25, 2020",Internal Referrer,7812002331130606314_5464300881224861005,1
"May 25, 2020",Natural Search,1472143157688467201_7756147604008054463,1
"May 25, 2020",Natural Search,2290274715179961703_6275733181877416837,1
"May 25, 2020",Natural Search,2301010749906294855_819902893777792861,1
"May 25, 2020",Natural Search,2564143428642034384_1177659739316881334,1
"May 25, 2020",Natural Search,401347191815659784_6091352960671974839,1
"May 25, 2020",Natural Search,4489288151167133536_3814994090829332559,1
"May 25, 2020",Natural Search,4531746099688484491_2895642550269307895,1
"May 25, 2020",Natural Search,6065116803559836748_66121369308382143,1
"May 25, 2020",Natural Search,6620773768442377174_2504674861729982225,1
"May 25, 2020",Natural Search,8303667713204704711_7092458383593647561,1
"May 25, 2020",Natural Search,9145451760095503046_3839497976439391419,1
"May 25, 2020",Paid Search,2914885854399613567_1367681818740648528,1
"May 25, 2020",Paid Search,5423748922271129515_2984407072305516171,1
"May 25, 2020",Paid Search,9098296568654627312_4376533655542498950,1
"May 26, 2020",Direct,1238568232430980197_7825481164842469916,1
"May 26, 2020",Direct,2195714036146701317_2079123319522859671,1
"May 26, 2020",Direct,3410797642686768197_6917541424028546035,1
"May 26, 2020",Direct,5579176226324677088_3543500570349238008,1
"May 26, 2020",Direct,5648609135014555731_2262610810623009733,1
"May 26, 2020",Direct,7763986089570966392_2865486479165305709,1
"May 26, 2020",Internal Referrer,6259403273257393163_9205405557811237199,1
"May 26, 2020",Internal Referrer,7856815555660662415_380455351693718797,1
"May 26, 2020",Natural Search,11291232134769617_2684704130021592100,1
"May 26, 2020",Natural Search,194867318026607900_978596611027807289,1
"May 26, 2020",Natural Search,2098435763342652775_492128808101859617,1
"May 26, 2020",Natural Search,2696539832671251033_1026113409034681435,1
"May 26, 2020",Natural Search,30512201800236321_3181617495299118112,1
"May 26, 2020",Natural Search,3313356282974932902_6917530258686093502,1
"May 26, 2020",Natural Search,3338753262114828483_4611687178605541831,1
"May 26, 2020",Natural Search,3974626460150064810_173674271798165464,1
"May 26, 2020",Natural Search,5256270734558554320_260623933931464570,1
"May 26, 2020",Natural Search,6112793016402626248_8017702232753966221,1
"May 26, 2020",Natural Search,7321307984986818939_6823516174188638376,1
"May 26, 2020",Natural Search,7498075912101980322_3865577038049226016,1
"May 26, 2020",Natural Search,8053720083515786728_2084267872368156190,1
"May 26, 2020",Natural Search,8805007435774156878_4022656130391774144,1
"May 26, 2020",Paid Search,5418568600705696982_2247169684216152831,1
"May 26, 2020",Paid Search,5800803408000063334_7765125672030065130,1
"May 27, 2020",Direct,1030526356285862427_6974086466147965225,1
"May 27, 2020",Direct,1909460488810179415_7099768538105312032,1
"May 27, 2020",Direct,4356289003733399228_7871293981514319946,1
"May 27, 2020",Direct,493903269531730021_2558079109948926924,1
"May 27, 2020",Direct,5729496813140611558_8120081308419441500,1
"May 27, 2020",Direct,960038805480340002_4504811919840068585,1
"May 27, 2020",Natural Search,2007671436081175499_3350862034845133389,1
"May 27, 2020",Natural Search,2839568544997532559_8091975438036500476,1
"May 27, 2020",Natural Search,3176638178770690477_6340260667781853152,1
"May 27, 2020",Natural Search,3200661359071649872_3456197178301448629,1
"May 27, 2020",Natural Search,3209141736218200846_4611689318572891582,1
"May 27, 2020",Natural Search,3805089248204213626_5200317764824061363,1
"May 27, 2020",Natural Search,4160809327730660698_2686282248418917355,1
"May 27, 2020",Natural Search,4547466021336109727_6314131381509631154,1
"May 27, 2020",Natural Search,6096822833446364198_5215334341028265847,1
"May 27, 2020",Natural Search,7146633294917107956_2064907025525210893,1
"May 27, 2020",Paid Search,5395852448983299066_8986374773062974179,1
"May 27, 2020",Referring Domains,3402226758422207368_6917536447878439297,1
"May 27, 2020",Referring Domains,4910158323197208342_3258872049023527879,1
"May 27, 2020",Referring Domains,5337373721017064827_1036288769811203689,1
"May 28, 2020",Direct,1877363177795758295_5169854009363795329,1
"May 28, 2020",Direct,3348560257335692424_1069244317872509460,1
"May 28, 2020",Direct,361345606422074992_6238220378052413671,1
"May 28, 2020",Direct,7004419511726258085_6222911863815467048,1
"May 28, 2020",Display,6782789290673863980_2128592955555943034,1
"May 28, 2020",Email,5293612188578986564_4625455321044326487,1
"May 28, 2020",Internal Referrer,791312234384088217_5561952331635144076,1
"May 28, 2020",Natural Search,1123565076655687861_8163273058559717244,1
"May 28, 2020",Natural Search,2346829261767260310_8733922144746370047,1
"May 28, 2020",Natural Search,3235875480977009517_4611687171089403761,1
"May 28, 2020",Natural Search,3250829202039180797_6917548293255757217,1
"May 28, 2020",Natural Search,3272348966024890850_6917530160438967394,1
"May 28, 2020",Natural Search,3392823646934649797_6917540458778979121,1
"May 28, 2020",Natural Search,351191619326906623_8923983820143212572,1
"May 28, 2020",Natural Search,3745446017548919319_8319355403032654011,1
"May 28, 2020",Natural Search,4073311769094784805_2339887836514925206,1
"May 28, 2020",Natural Search,4286849894964157081_6780401845690360304,1
"May 28, 2020",Natural Search,4361237008061431643_2239535064708380078,1
"May 28, 2020",Natural Search,4543611548590836995_2010562210176465074,1
"May 28, 2020",Natural Search,5106710741632723508_7943587250349857974,1
"May 28, 2020",Natural Search,5234135291220616485_4005258437393554368,1
"May 28, 2020",Natural Search,5462305154545108777_7267748460153298745,1
"May 28, 2020",Natural Search,7101811281877273729_1053337730981513234,1
"May 28, 2020",Natural Search,9021330086618127421_1080958282452856754,1
"May 28, 2020",Referring Domains,2100447461403618038_6098904435248384089,1
"May 29, 2020",Direct,1434318298487330859_9027777901459779100,1
"May 29, 2020",Direct,2021660994085204493_8311087710420156942,1
"May 29, 2020",Direct,218623090663551566_6962325814612746314,1
"May 29, 2020",Direct,5081107347024563909_6870814727249001561,1
"May 29, 2020",Direct,8589368984857820079_3805034634579455796,1
"May 29, 2020",Direct,9186271122666265587_2682431548914787102,1
"May 29, 2020",Internal Referrer,2333453165687134778_8093342792310376592,1
"May 29, 2020",Internal Referrer,5545368818755825284_9061573694826196659,1
"May 29, 2020",Natural Search,1033383926340147438_61659588514732187,1
"May 29, 2020",Natural Search,3160151424996102074_1299878494007768838,1
"May 29, 2020",Natural Search,3336670394105014769_4611687217260176917,1
"May 29, 2020",Natural Search,337687867496372280_8872915351267474576,1
"May 29, 2020",Natural Search,3411679184724280835_4611696163916097662,1
"May 29, 2020",Natural Search,3596279438269441152_8693026850803527637,1
"May 29, 2020",Natural Search,6033593044886663616_6592291490376680099,1
"May 29, 2020",Natural Search,7734730534324039616_860334636695914595,1
"May 29, 2020",Natural Search,7993351534423093000_3451447190631172874,1
"May 29, 2020",Referring Domains,5792279846041857999_4364968395741999738,1
"May 30, 2020",Direct,1476197019940435788_4054277372224695264,1
"May 30, 2020",Direct,1885602675045399748_3458477596409962518,1
"May 30, 2020",Direct,379162096379938502_1380261592554880753,1
"May 30, 2020",Direct,5801581604319403420_3923482891297784067,1
"May 30, 2020",Direct,6958076300827118194_885180823320814068,1
"May 30, 2020",Direct,800078096211232108_443709317982711760,1
"May 30, 2020",Direct,8510159594677030432_9060111952227151231,1
"May 30, 2020",Display,2281365817470338658_1821156848473303902,1
"May 30, 2020",Internal Referrer,636569505405964216_3402632684925229853,1
"May 30, 2020",Internal Referrer,755630924542643283_3153363227446351563,1
"May 30, 2020",Internal Referrer,992555622693453360_3389633291405585294,1
"May 30, 2020",Natural Search,2685262223023136197_8909920019952738153,1
"May 30, 2020",Natural Search,2792232724659279440_1217914433977049369,1
"May 30, 2020",Natural Search,3118111288982200933_4704686301032532622,1
"May 30, 2020",Natural Search,3378933995429789696_4618975879867417526,1
